id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries,filename
81331b0cc8374b7b8a4275b99a69110d,HostedbyHIFLD2,"Thu, 26 Sep 2024 20:57:47 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Historic Perimeters Combined 2000-2018 GeoMAC,Feature Service,"The Geospatial Multi-Agency Coordination Group, or GeoMAC, is an internet-based mapping tool originally designed for fire managers to access online maps of current fire locations and perimeters in the US. Perimeters are submitted to GeoMAC by field offices. The GeoMAC team attributes the perimeters using various sources, and then posts them on the GeoMAC website and to an HTTP site for downloading. This file contains all the latest fire perimeters that were processed by the GeoMAC team between 2000 and 2018. The projection is geographic and the datum is NAD83.","Fire,Wildfire,Wildland Fire,GeoMac,GeoMAC Perimeters,GeoMAC Historic Perimeters,GeoMAC,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure",This geospatial dataset contains wildfire perimeter data between the years of 2000 - 2018 derived from the GeoMAC application.,,National Interagency Fire Center (NIFC),"Unless otherwise states, all data, metadata and related materials are considered to satisfy the quality standards relative to the purpose for which the data were collected. Although these data and associated metadata have been reviews for accuracy and completeness and approved for release by the U.S. Geological Survey (USGS), no warranty expressed or implied is made regarding the display or utility of the data on any other system or for general scientific purposes, nor shall the act of distribution constitute any such warranty.",en-us,https://services3.arcgis.com/T4QMspbfLg3qTGWY/arcgis/rest/services/Historic_Geomac_Perimeters_Combined_2000_2018/FeatureServer/0,public,custom,Perimeter data is derived from data produced by GIS specialists working on each incident.,,,Historic_Geomac_Perimeters_Combined_2000_2018.geojson
8ac4675d064c411a8cb03d10df66cbcf,HostedbyHIFLD2,"Fri, 01 Feb 2019 23:02:14 GMT","Tue, 08 Apr 2025 19:54:40 GMT",US Army Corps of Engineers (USACE) Military Districts,Feature Service,USACE Military District boundaries. Polygons were derived from National Atlas states and/or from data provided by the district.,"boundary,usace,coe,military,district,geospatial,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure",Polygons showing USACE Military District boundaries.,,U.S. Army Corps of Engineers (USACE),"This data set is publicly available without any use restrictions; however, this data set was developed for use at a national scale and may not be appropriate for use in local scale mapping.",en-us,https://services7.arcgis.com/n1YM8pTrFmm7L4hs/arcgis/rest/services/usace_mil_dist/FeatureServer/0,public,custom,GeoPlatform ArcGIS Online,"-169.00535631539057,11.89276042322277,-53.16761918999995,71.86621951971621",,usace_mil_dist.geojson
8e667fb5fc9f4f07bbaf4305aa79973a,HostedbyHIFLD2,"Wed, 21 Feb 2018 14:12:51 GMT","Tue, 08 Apr 2025 19:54:40 GMT",River Areas (USACE IENC),Feature Service,"The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA.
IENC POC: IENC_POC@usace.army.mil","USCG,USACE,IENC,HIFLD,Transportation - Water,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","A relatively large natural stream of water. (IHO Dictionary, S-32, 5th Edition, 4405)",,U.S. Army Corp Of Engineers (USACE),None (Public Domain Information),english (united states),https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/RIVERS_AREA/MapServer/0,public,custom,GeoPlatform ArcGIS Online,"-169.56786918999333,4.381063126062989,-43.67543169000126,75.59292284953077",,RIVERS_AREA.geojson
8f63577e618044a98472a2a8d8f449e1,HostedbyHIFLD2,"Thu, 15 Aug 2024 20:44:40 GMT","Tue, 08 Apr 2025 19:54:40 GMT",2020 Census Blocks,Feature Service,"Blocks (Census Blocks) are statistical areas bounded by visible features, such as streets, roads, streams, and railroad tracks, and by non-visible boundaries, such as selected property lines and city, township, school district, and county limits, and short line-of-sight extensions of streets and roads. Generally, census blocks are small in area; for example, a block in a city bounded on all sides by streets. Census blocks in suburban and rural areas may be large, irregular, and bounded by a variety of features, such as roads, streams, and/or transmission line rights-of-way. In remote areas, census blocks may encompass hundreds of square miles. Census blocks cover the entire territory of the United States, Puerto Rico, and the Island Areas. Census blocks nest within all other tabulated census geographic entities and are the basis for all tabulated data. Download: https://www2.census.gov/geo/tiger/TGRGDB24/tlgdb_2024_a_us_block.gdb.zip Metadata: meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/Current_19115/series_tl_2023_tabblock20.shp.iso.xml","HIFLD,Boundaries,115th,Congressional Districts,National Geospatial Data Asset,NGDA,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","Census Blocks; 2020 Blocks - January 1, 2020 vintage","/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD",U.S. Census Bureau,Access Constraints: None (Public Domain Information) Use Constraints: None (Public Use),en-us,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Tracts_Blocks/MapServer/2,public,custom,GeoPlatform ArcGIS Online,"-179.2311,-14.6018,179.8597,71.4398",,
a0d5e5e1d44e4dc4b17a2f9c882f4e50,HostedbyHIFLD2,"Wed, 28 Aug 2024 14:41:13 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Secondary School Districts,Feature Service,"School Districts are administrative units within which local officials provide public educational services for the area's residents. The Census Bureau obtains school district boundaries, names, local education agency codes, grade ranges, and school district levels annually from state education officials. The Census Bureau collects this information for the primary purpose of providing the U.S. Department of Education with annual estimates of the number of children aged 5 through 17 in families in poverty within each school district, county, and state. This information serves as the basis for the Department of Education to determine the annual allocation of Title I funding to states and school districts The Census Bureau tabulates data for four types of school districts: elementary, secondary, unified, and administrative. Each school district is assigned a five-digit code that is unique within state. School district codes are the local education agency number assigned by the Department of Education and are not necessarily in alphabetical order by school district name. Unified school districts provide education to children of all school ages. In general, if there is a unified school district, no elementary or secondary school district exists. If there is an elementary school district, the secondary school district may or may not exist. Administrative school districts were added in 2022 and provide administrative, planning, and educational services for all grade ranges. Currently, the Census Bureau maintains administrative school districts only in Vermont, and they represent supervisory unions and supervisory districts. The Census Bureau categorizes school districts based on the grade ranges for which the school district is financially responsible. These may or may not be the same as the grade ranges that a school district operates. A typical example would be a school district that operates schools for children in grades Kindergarten (KG)-8 and pays a neighboring school district to educate children in grades 9-12. The first school district is operationally responsible for grades KG-8, but financially responsible for grades KG-12. Therefore, the Census Bureau would define the grade range for that school district as KG-12. If an elementary school district is financially responsible for grades KG-12 or Pre-Kindergarten (PK)-12, there will be no secondary school district represented for that area. In cases, where an elementary school district is financially responsible for only lower grades, there is generally a secondary school district that is financially responsible for providing educational services for the upper grades. Download: https://www2.census.gov/geo/tiger/TGRGDB24/tlgdb_2024_a_us_school.gdb.zip Layer: School_District_Secondary Metadata: https://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/Current_19115/series_tl_2023_scsd.shp.iso.xml","HIFLD,Education,School,Unified,Secondary,Elementary,School District,Administrative Areas,National Geospatial Data Asset,NGDA,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","Secondary School Districts; January 1, 2024 vintage","/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD",U.S. Census Bureau,Access Constraints: None (Public Domain Information) Use Constraints: None (Public Use),en-us,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/School/MapServer/1,public,custom,GeoPlatform ArcGIS Online,"-125.0321,28.6882,-67.2434,49.2487",,School.geojson
a1337902649e40d59fca398a305abb1c,HostedbyHIFLD2,"Wed, 21 Feb 2018 14:13:41 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Small Craft Facility Locations (USACE IENC),Feature Service,"The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA.
IENC POC: IENC_POC@usace.army.mil","USCG,USACE,IENC,HIFLD,Transportation - Water,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure",A place at which a service generally of interest to small craft or pleasure boats is available.,,U.S. Army Corp Of Engineers (USACE),None (Public Domain Information),english (united states),https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/SMALL_CRAFT_FACILITY_POINT/MapServer/0,public,custom,GeoPlatform ArcGIS Online,,,SMALL_CRAFT_FACILITY_POINT.geojson
a36253bb6ad54aca9392dd6e37fd639c,HostedbyHIFLD2,"Mon, 16 Apr 2018 18:01:39 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Cable Areas (USACE IENC),Feature Service,"The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA.
IENC POC: IENC_POC@usace.army.mil","USCG,USACE,IENC,HIFLD,Transportation - Water,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","An area which contains one or more submarine cables (IHO S-57 Data Dictionary, CBLARE, 20)",,U.S. Army Corp Of Engineers (USACE),None (Public Domain Information),english (united states),https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/CABLE_AREA/MapServer/0 ,public,custom,GeoPlatform ArcGIS Online,"-175.41831823852607,19.803399999927354,-52.35391716592349,72.36491544739283",,CABLE_AREA.geojson
a3cbbd16713443d7a81b4ab21ba654cc,HostedbyHIFLD2,"Thu, 19 Apr 2018 17:27:33 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Dumping Ground Areas (USACE IENC),Feature Service,"The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA.
IENC POC: IENC_POC@usace.army.mil","USCG,USACE,IENC,HIFLD,Transportation - Water,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","A sea area where dredged material or other potentially more harmful material, e.g. explosives, chemical waste, is deliberately deposited. (Derived from IHO Chart Specifications, M-4)","/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD",U.S. Army Corp Of Engineers (USACE),None (Public Domain Information),english (united states),https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/DUMPING_GROUND_AREA/MapServer/0,public,custom,GeoPlatform ArcGIS Online,"-174.93747995777616,9.405320281110189,-50.91761060693079,72.38413942462915",,DUMPING_GROUND_AREA.geojson
a40949b810674b64b5b8a982486b70ab,HostedbyHIFLD2,"Wed, 21 Feb 2018 14:10:10 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Data Quality Assessment Areas (USACE IENC),Feature Service,"The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA. IENC POC: IENC_POC@usace.army.mil","USCG,USACE,IENC,HIFLD,Transportation - Water,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","An area within which a uniform assessment of the quality of the data exists. Distinction: accuracy of data, survey reliability",,U.S. Army Corp Of Engineers (USACE),None (Public Domain Information),english (united states),https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/DATA_QUALITY_AREA/MapServer/0,public,custom,GeoPlatform ArcGIS Online,"-179.97411060691917,12.167818505934324,-50.07385202386224,72.3841345542706",,DATA_QUALITY_AREA.geojson
a4a0cc0439bd4dbb97c9b1fcbb12096a,HostedbyHIFLD2,"Wed, 21 Feb 2018 14:12:10 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Obstruction Lines (USACE IENC),Feature Service,"The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA.
IENC POC: IENC_POC@usace.army.mil","USCG,USACE,IENC,HIFLD,Transportation - Water,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","In marine navigation, anything that hinders or prevents movement, particularly anything that endangers or prevents passage of a vessel. The term is usually used to refer to an isolated danger to navigation... (IHO Dictionary, S-32, 5th Edition, 3503)","/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD",U.S. Army Corp Of Engineers (USACE),None (Public Domain Information),english (united states),https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/OBSTRUCTION_LINE/MapServer/0,public,custom,GeoPlatform ArcGIS Online,"-172.09910202385535,15.444819669570528,-29.54263635614381,73.37733585863921",,OBSTRUCTION_LINE.geojson
a763f36d41ec4702a1fe4be022d1bdab,HostedbyHIFLD2,"Wed, 21 Feb 2018 14:12:14 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Obstruction Locations (USACE IENC),Feature Service,"The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA.
IENC POC: IENC_POC@usace.army.mil","USCG,USACE,IENC,HIFLD,Transportation - Water,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","In marine navigation, anything that hinders or prevents movement, particularly anything that endangers or prevents passage of a vessel. The term is usually used to refer to an isolated danger to navigation... (IHO Dictionary, S-32, 5th Edition, 3503)",,U.S. Army Corp Of Engineers (USACE),None (Public Domain Information),english (united states),https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/OBSTRUCTION_POINT/MapServer/0,public,custom,GeoPlatform ArcGIS Online,"-177.72410202385396,6.06149561857416,-49.51136060693209,72.88772789722684",,OBSTRUCTION_POINT.geojson
aa05c1ed010e4472b946f1dcdf5a34a4,HostedbyHIFLD2,"Wed, 28 Aug 2024 14:38:29 GMT","Tue, 08 Apr 2025 19:54:40 GMT",US Virgin Islands Estates,Feature Service,Estates are subdivisions of the three major islands in the U.S. Virgin Islands. They primarily represent areas of the former agricultural plantations that existed at the time Denmark transferred the islands to the United States in 1917. The names and boundaries of the estates are in common usage by residents and in government administration. Estates were first recognized as a geographic area for the 2010 Census and are considered their own type of geographic entity separate in the Census Bureau's geographic hierarchy. There are 335 estates. Download: https://www2.census.gov/geo/tiger/TIGER2023/ESTATE/tl_2023_78_estate.zip Metadata: https://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/Current_19115/series_tl_2023_estate.shp.iso.xml,"HIFLD,Boundaries,County,Subdivision,Estate,County Subdivision,Subbarios,National Geospatial Data Asset,NGDA,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","Estates; January 1, 2024 vintage",,U.S. Census Bureau,Access Constraints: None (Public Domain Information) Use Constraints: None (Public Use),en-us,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Places_CouSub_ConCity_SubMCD/MapServer/0,public,custom,GeoPlatform ArcGIS Online,"-65.0728,17.6679,-64.5633,18.4215",,Places_CouSub_ConCity_SubMCD.geojson
b396cb0b838c4e70b19326d5ea2d4413,HostedbyHIFLD2,"Wed, 21 Feb 2018 14:09:05 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Bridge Areas (USACE IENC),Feature Service,"The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA.
IENC POC: IENC_POC@usace.army.mil","USCG,USACE,IENC,HIFLD,Transportation - Water,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","A structure erected over a depression or an obstacle such as a body of water, railroad, etc., to provide a roadway for vehicles or pedestrians. (IHO Dictionary, S-32, 5th Edition, 544) Distinction: pylon/bridge support",,U.S. Army Corp Of Engineers (USACE),None (Public Domain Information),english (united states),https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/BRIDGE_AREA/MapServer/0 ,public,custom,GeoPlatform ArcGIS Online,"-174.8557892706689,12.515414350400366,-52.07264999978588,72.02088379117234",,BRIDGE_AREA.geojson
b7ca0052df4147f3b60bfd1894354b34,HostedbyHIFLD2,"Mon, 17 Sep 2018 17:45:07 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Outer Continental Shelf (OCS) Lease Blocks,Feature Service,"Outer Continental Shelf (OCS) blocks serve as the legal definition for BOEM offshore boundary coordinates used to define small geographic areas within an Official Protraction Diagram (OPD) for leasing and administrative purposes. These polygons are clipped to the Submerged Land Act Boundary and Continental Shelf Boundaries. OCS blocks relate back to individual Official Protraction Diagrams (OPDs) and are not uniquely numbered. A block is uniquely described by the Protraction Number and Block Number (e.g., NK18-02, Block 6822). A full OCS block is 4800 x 4800 meters. Smaller, clipped aliquots are found along the Federal/State OCS boundary and along UTM zone borders. Only the most recently published paper or PDF versions of the OPDs or Supplemental Official Block Diagrams (SOBDs) should be used for official or legal purposes.

These data were created in the applicable NAD83 UTM or NAD27 UTM/SPCS Projection and re-projected to GCS WGS84 (EPSG 4326) for management in BOEM's enterprise GIS. However, this service in this collection has been published in WGS 1984 Web Mercator Auxiliary Sphere (EPSG 3857). Because GIS projection and topology functions can change or generalize coordinates, these data are NOT an OFFICIAL record for the exact boundaries. These data are to be used for Cartographic purposes only and should not be used to calculate area.","Outer Continental Shelf,OCS,BOEM,Alaska,Bureau of Ocean Energy Management,Offshore Marine Cadastre,OMC,Blocks,Official Protraction Diagrams,OPDs,Supplemental Official Block Diagrams,SOBDs,Renewable Energy,Conventional Energy,Energy,BDS,Boundary Delineation System,Pacific,Gulf of Mexico,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","Blocks and other cadastre information the BOEM produces are generated in accordance with 30 Code of Federal Regulations (CFR) Part 556.8 Subpart A, (formerly Part 256.8 Subpart A (2010)) to support Federal land ownership and mineral resource management.",/Categories/GeoPlatform.gov/HIFLD,"Bureau of Ocean Energy Management (BOEM), Office of Strategic Resources (OSR), Geospatial Services Division (GSD)",https://www.usa.gov/publicdomain/label/1.0/,en-us,https://geoseas.geoplatform.gov/hosting/rest/services/Hosted/BOEM_Offshore_Marine_Cadastre_Data_Collection/FeatureServer/3,public,custom,Bureau of Ocean Energy Management (BOEM),"-180,16.953032,180,74.996354",,BOEM_Offshore_Marine_Cadastre_Data_Collection.geojson
bff68c19237844c3a6c81c42d3ea55c2,HostedbyHIFLD2,"Wed, 28 Aug 2024 14:36:25 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Consolidated Cities,Feature Service,"A Consolidated City is a unit of local government for which the functions of an incorporated place and its county or minor civil division (MCD) have merged. This action results in both the primary incorporated place and the county or MCD continuing to exist as legal entities, even though the county or MCD performs few or no governmental functions and has few or no elected officials. Where this occurs, and where one or more other incorporated places in the county or MCD continue to function as separate governments, even though they have been included in the consolidated government, the primary incorporated place is referred to as a consolidated city. The Census Bureau classifies the separately incorporated places within the consolidated city as place entities and creates a separate place (balance) record for the portion of the consolidated city not within any other place. Download: https://www2.census.gov/geo/tiger/TGRGDB24/tlgdb_2024_a_us_substategeo.gdb.zip Layer: Consolidated_City Metadata: meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/Current_19115/series_tl_2023_concity.shp.iso.xml","HIFLD,Boundaries,Places,Consolidated City,Incorporated Places,Census Designated Places,National Geospatial Data Asset,NGDA,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","Consolidated Cities; January 1, 2024 vintage",,U.S. Census Bureau,Access Constraints: None (Public Domain Information) Use Constraints: None (Public Use),en-us,https://tigerweb.geo.census.gov/arcgis/rest/services/TIGERweb/Places_CouSub_ConCity_SubMCD/MapServer/3,public,custom,GeoPlatform ArcGIS Online,"-113.5098,32.8606,-72.4717,46.3891",,Places_CouSub_ConCity_SubMCD.geojson
cca991aa70894b8c84deef312ab2124b,HostedbyHIFLD2,"Wed, 24 Jan 2024 14:53:29 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Land Mobile Broadcast Towers,Feature Service,"This dataset represents the Land Mobile Broadcast tower locations as recorded by the Federal Communications Commission. Serve as base information for use in GIS systems for general planning, analytical, and research purposes. It is not intended for engineering work or to legally define FCC licensee data or FCC market boundaries. The material in these data and text files are provided as-is. The FCC disclaims all warranties with regard to the contents of these files, including their fitness. In no event shall the FCC be liable for any special, indirect, or consequential damages whatsoever resulting from loss or use, data or profits, whether in connection with the use or performance of the contents of these files, action of contract, negligence, or other action arising out of, or in connection with the use of the contents of these files. It is know that there are some errors in the licensing information - Latitude, Longitude and Ground Elevation data as well as frequency assignment data from which these files were generated.  Data source: Federal Communications Commission.  Data and details are hosted by HIFLD as received from the data provider.","towers,FCC,Communications,land,mobile,broadcast,utilitiesCommunication,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","Land Mobile Broadcast tower locations as recorded by the Federal Communications Commission, extracted from the FCC Licensing Database.","/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD",Federal Communications Commission (FCC),None (Public Use),en-us,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Land_Mobile_Broadcast_Towers/FeatureServer,public,custom,Federal Communications Commission (FCC),"-165.41341666664582,13.342555555494528,144.82936111142624,66.89933333296699",,Land_Mobile_Broadcast_Towers.geojson
ce19fc14d80243b6aa03d25b5c969f90,HostedbyHIFLD2,"Wed, 21 Feb 2018 14:09:43 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Conveyor Areas (USACE IENC),Feature Service,"The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA.
IENC POC: IENC_POC@usace.army.mil","USCG,USACE,IENC,HIFLD,Transportation - Water,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","A mechanical apparatus for moving bulk material or people from place to place (as by a moving belt or chain of receptacles); usually extends from a land-based facility over the shoreline to a dock, wharf, or mooring facility. (Adapted from S-57 Standard)",,U.S. Army Corp Of Engineers (USACE),None (Public Domain Information),english (united states),https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/CONVEYOR_AREA/MapServer/0,public,custom,GeoPlatform ArcGIS Online,"-176.5433118012219,19.803399999927024,-50.66639999978528,71.84644355197752",,CONVEYOR_AREA.geojson
d2f40591b7e34d8ba7f1e22109067262,HostedbyHIFLD2,"Mon, 16 Apr 2018 18:01:48 GMT","Tue, 08 Apr 2025 19:54:40 GMT",Pontoon Areas (USACE IENC),Feature Service,"The U.S. inland navigation system consists of of rivers maintained by the Corps of Engineers in 22 states, and includes 276 lock chambers with a total lift of 6,100 feet. The highly adaptable and effective system of barge navigation moves over 625 million tons of commodities annually, which includes coal, petroleum products, various other raw materials, food and farm products, chemicals, and manufactured goods. The shallow draft waterways have many unique characteristics and difficulties over coastal harbor and ocean navigation; river levels can change by over 30 feet in a seasonal cycle, the navigation channel can shift significantly within the river banks, and shifting yet ever present river currents pose constant challenges in these confined waterways. Electronic chart systems can offer significant benefits to vessels including accurate and real-time display of vessel position relative to waterway features, voyage planning and monitoring, training tools for new personnel and integrated display of river charts, radar, and Automatic Identification Systems. Following recommendations by the National Transportation Safety Board, the National Academy of Science and the American Waterways Operators, Congress directed the Corps of Engineers to develop and publish electronic charts for the inland waterways. Development of Inland Electronic Navigational Charts (IENCs) to cover the Mississippi River and tributaries thus began in 2001 with pilot projects on the Atchafalaya River in Louisiana and Lower Mississippi River near Vicksburg, Mississippi. These projects, which involved a combination of in-house and contract activities, were the first efforts to collect and convert inland waterway data, commonly used for river and channel maintenance, into the international S-57 hydrographic data exchange. This highly structured data format is commonly used for electronic chart applications and will be used for Corps IENCs An S-57 database is extracted into an Esri File Geodatabase for publication. This is that geodatabase and it contains 99 feature classes that make up the IENC data. POC: IENC_POC@usace.army.mil"," USACE, IENC,Transportation Water,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","A floating structure, usually rectangular in shape which serves as landing, pier head or bridge support. (IHO Dictionary, S-32, 5th Edition, 3947)",,US Army Corps of Engineers (USACE) ,Users should be aware that the IENCs reflect best available information at the time the data was collected. These data products are subject to change.,english (united states),https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/PONTOON_AREA/MapServer/0,public,custom,GeoPlatform ArcGIS Online,"-177.16161060692292,11.065898189824141,-53.16761918999995,73.37733585863921",,PONTOON_AREA.geojson
